address,balance,lifetime,tx_in,tx_out,investment_in,payment_out,investment_to_contract/tx_in,payment_from_contract/tx_out,#addresses_paying_contract,#addresses_paid_by_contract,mean_v1,sdev_v1,mean_v2,sdev_v2,paid_rate,paid_one,percentage_some_tx_in,sdev_tx_in,percentage_some_tx_out,sdev_tx_out,known_rate,owner_gets_eth_Wo_investing,owner_gets_eth_investing,owner_no_eth,target,skew_v1,skew_v2,N_maxpayment
0xbe46324018124b2d604c2f3eae91d3de9b388b09,0.073127,191,219,12,17,12,0.0776,1.0,4,4,-1.25,0.433013,-0.018281,0.021585,0.7059,1.0,0.0314,73.592912,0.0105,2.0,1.0,0,1,0,1,-2.0,-1.356307,6
0x750241c16c9fb878a7afd2b07b80f53e02c3f634,0.0085,0,14,15,13,15,0.9286,1.0,6,2,0.333333,5.557777,-0.001417,5.50069,1.1538,0.3333,1.0,0.0,1.0,0.0,1.0,0,1,0,1,1.750042,0.860638,14
0xeacba276ff97853102c3d540b663c08ec7fbe0ed,8.151683,753,34,7,25,7,0.7353,1.0,11,1,-1.636364,2.532434,-0.741062,6.768046,0.28,0.0909,0.0226,1.53393,0.008,0.372678,1.0,0,1,0,1,-1.105566,-1.522668,7
0xfe3672eff595cfd36ed05aaf4622d1aec3b5e852,4.502,1034,15,14,11,14,0.7333,1.0,5,3,0.6,5.043808,-0.9004,2.118077,1.2727,0.6,0.0077,1.363589,0.0048,1.6,1.0,0,1,0,1,1.479995,-1.868251,11
0xd12d8f8dfa54f1578b2177f99b2e282367b66b13,0.01,0,12,6,11,6,0.9167,1.0,7,5,-0.714286,0.451754,-0.001429,4.629108,0.5455,0.7143,1.0,0.0,1.0,0.0,1.0,0,1,0,1,1.229634,1.401193,2
0x37b53b46fa74ac3f9b4340dc5a39aabb0f2afa33,0.009,0,9,8,7,8,0.7778,1.0,4,3,0.2,2.925748,-0.0018,2.607761,1.1429,0.5,2.0,3.5,1.0,0.0,1.0,1,0,0,1,2.134248,-1.812563,6
0x09515cb5e3acaef239ab83d78b2f3e3764fcab9b,0.0,0,7,9,5,9,0.7143,1.0,2,3,1.333333,3.299832,0.0,10.614456,1.8,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0,1,1.732051,1.720528,6
0xb1d58bad78f33892719cdeba218f8641a71a3f05,1.0,0,6,8,5,8,0.8333,1.0,3,4,0.75,1.920286,-0.25,4.085034,1.6,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0,1,1.719868,-1.441121,4
0xbb9854bfd082c48b4d426ac6a2a152b01326f46f,2.0,870,11,3,4,3,0.3636,1.0,3,3,-0.25,0.829156,-0.5,5.678908,0.75,0.6667,0.0046,2.487469,0.0011,0.0,1.0,1,0,0,1,0.854563,-0.709296,1
0x55d035ba1f4ae932cf98125b93d830d9858cd39f,0.0,0,6,6,4,6,0.6667,1.0,3,3,0.666667,1.699673,0.0,6.164414,1.5,1.0,1.0,0.0,1.0,0.0,1.0,0,1,0,1,1.293343,-0.585583,4
0x43e49c79172a1be3ebb4240da727c0da0fa5d233,0.0,191,226,5,4,5,0.0177,1.0,3,1,0.333333,1.885618,0.0,21.602469,1.25,0.3333,0.0209,93.833629,0.0105,1.5,1.0,0,1,0,1,1.732051,1.457863,5
0x2a53f42ad8bba138c21b50a4e5711f18381a61e9,0.0,107,7,2,5,2,0.7143,1.0,3,2,-1.0,0.816497,0.0,81.649658,0.4,0.6667,0.0374,0.829156,0.0187,0.0,1.0,0,1,0,1,0.0,0.0,1
0x8f13a1d43408b6434dd10e161361386f3952d665,0.0095,1090,11,2,2,2,0.1818,1.0,1,2,0.0,1.0,-0.00475,0.01625,1.0,1.0,0.0046,1.16619,0.0018,0.0,1.0,0,1,0,1,0.0,0.0,1
0xa259e6bcade86c770cb5214c789ee107662831a6,0.063339,0,4,4,3,4,0.75,1.0,2,1,0.5,1.5,-0.03167,0.467149,1.3333,0.5,1.0,0.0,1.0,0.0,1.0,0,1,0,1,0.0,0.0,4
0x49f053b866c33185fa1151e71fc80d5fe6b08a92,0.014887,3,5,3,4,3,0.8,1.0,2,2,-0.5,0.5,-0.007444,0.012557,0.75,1.0,0.6667,1.5,0.6667,0.5,1.0,0,1,0,1,0.0,0.0,2
0xcaaca224e35d0a1fa3304a3c4ec8beb5f28a99aa,0.0,0,6,3,4,3,0.6667,1.0,3,2,-0.333333,0.942809,0.0,2.160247,0.75,0.6667,1.0,0.0,1.0,0.0,1.0,0,1,0,1,1.732051,-1.457863,2
0x0389a06b028526b05966c287370bebefa0082176,0.0,186,204,1,2,1,0.0098,1.0,2,1,-0.333333,0.942809,0.0,0.014855,0.5,0.0,0.0161,92.639085,0.0054,0.0,1.0,1,0,0,1,1.732051,1.726166,1
0x1ff3f56609d0771abb49566600febade0e708beb,0.0,191,223,2,1,2,0.0045,1.0,1,1,1.0,0.0,0.0,0.0,2.0,1.0,0.0157,102.29804,0.0052,0.0,1.0,0,1,0,1,0.0,0.0,2
0x99d982e49bcb5465a6b4c1e0ec4341c912d9ba42,0.0,190,250,2,1,2,0.004,1.0,1,1,1.0,0.0,0.0,0.0,2.0,1.0,0.0105,122.0,0.0053,0.0,1.0,0,1,0,1,0.0,0.0,2
0x41f2d5040726c5328f8366f17041ec012ac8f338,0.0,671,7,2,1,2,0.1429,1.0,1,1,1.0,0.0,0.0,0.0,2.0,1.0,0.003,0.5,0.0015,0.0,1.0,0,1,0,1,0.0,0.0,2
0x89c2352cb600df56fe4bfb5882caadef3e96213f,0.503,0,4,1,3,1,0.75,1.0,3,1,-0.666667,0.471405,-0.167667,1.178511,0.3333,0.3333,1.0,0.0,1.0,0.0,1.0,0,0,1,1,1.732051,1.732051,1
0x007d42b9192b8c087b0d3e6ef73aae48e74b41c1,34.0,720,29,0,2,0,0.069,0.0,2,0,-1.0,0.0,-17.0,17.0,0.0,0.0,0.0181,1.624516,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0xf70ce1be9685b0cfb531bc712d3faace858b5bfb,0.26,1,4,0,3,0,0.75,0.0,2,0,-1.5,0.5,-0.13,0.12,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0x19a6067538c90973ef5dc31ded5fa567f3d09059,0.0,0,3,1,1,1,0.3333,1.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,1,1,0.0,0.0,1
0x8d734806913e445ee1be523aa0e84e4664fff481,0.0,0,2,1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0x1bb6123913d0b48948de38c3b75fd3eb3b4fe7e3,0.0,0,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0x7d3ae940eb73dc9131758ad2e326c7d863b0916a,0.01,0,2,0,1,0,0.5,0.0,1,0,-1.0,0.0,-0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0xe7f06e64e0d04c6cfedf7e9079d56d0fb7200a2e,3.00001,552,3,0,2,0,0.6667,0.0,2,0,-1.0,0.0,-1.500005,1.499995,0.0,0.0,0.0036,0.5,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0x8ea6c8077d6316b46e449aec8fb60a606cf50eea,0.005,0,2,0,1,0,0.5,0.0,1,0,-1.0,0.0,-0.005,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0x723dff0e27cc38b80556f5e05dfdbdcb721654d7,0.08,158,68,236,8,236,0.1176,1.0,6,15,15.2,21.238958,-0.005333,1.082219,29.5,1.0,0.2278,0.87489,0.1962,3.385714,0.4667,1,0,0,1,2.646864,-2.486558,89
0x60acd43314d93f38507f3fd12e84225a5a099229,0.0,188,225,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,111.5,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0xf93ca51746ce6e1cc2485c534eebe71ae987a7ad,0.0,94,252,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213,125.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0xbe181da06d93867af0a3ffadcebe345ec35dae4e,0.0,202,223,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198,94.253316,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0xe4c1c33ed635263c61bf61db751b8a74ee3af0e4,0.0,186,202,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,100.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0xa9fa83d31ff1cfd14b7f9d17f02e48dcfd9cb0cb,0.0141,1657,20,32,15,32,0.75,1.0,6,5,2.833333,4.740488,-0.00235,1.772368,2.1333,0.8333,0.0042,2.695423,0.003,3.498571,1.0,0,1,0,1,2.031853,-0.055022,17
0xea06c9cb0d69058468387f283e9a3f61c53e3c21,1e-05,6,3,3,2,3,0.6667,1.0,2,2,0.333333,1.247219,-3e-06,0.027876,1.5,0.5,0.3333,0.5,0.3333,0.5,1.0,1,0,0,1,0.93522,-1.527992,2
0x5158cf97c3e001b402ccb0f9063736ee8d6dad5a,0.437333,0,6,3,6,3,1.0,1.0,2,2,-1.5,0.5,-0.218666,0.071334,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0,1,0,1,0.0,0.0,2
0xa7481af3bbc9d902c02f58204c5683052de53330,1.75,201,6,1,3,1,0.5,1.0,3,1,-0.666667,0.471405,-0.583333,0.424918,0.3333,0.3333,0.0249,0.4,0.005,0.0,1.0,0,1,0,1,1.732051,1.293343,1
0xab7689c7be6d9b5428d6bf4c536dc699fc919260,3.1,1621,9,5,4,5,0.4444,1.0,4,4,0.2,0.979796,-0.62,4.897918,1.25,0.75,0.0037,0.763763,0.0031,0.0,1.0,1,0,0,1,1.293234,-1.785834,2
0xc1824278b767d9efb304c63128b1a92babc3fa4b,28.0,238,702,4,7,4,0.01,1.0,4,2,-0.75,0.433013,-7.0,13.318408,0.5714,0.5,0.0546,178.985173,0.0084,1.0,1.0,0,1,0,1,2.0,-1.965301,2
0xa90be2201bfed97587a2a17949e8624eafe51d13,81.064558,1,64,26,51,26,0.7969,1.0,23,13,-1.086957,0.928442,-3.524546,20.419707,0.5098,0.5652,8.0,15.548312,2.0,12.0,1.0,0,1,0,1,-0.163686,0.135307,4
0x496a84aeaa78f6fc8ed458904d7f2d52b222e823,0.145,0,9,13,8,13,0.8889,1.0,6,4,0.833333,2.793842,-0.024167,2.415334,1.625,0.6667,1.0,0.0,1.0,0.0,1.0,0,1,0,1,2.306975,-1.630583,9
0xc305b6401643b63dd9d74040bb16bb5c8bbbaa88,4.12,1902,48,10,22,10,0.4583,1.0,3,3,-3.0,5.244044,-1.03,3.282484,0.4545,0.6667,0.0037,8.559516,0.0011,4.0,1.0,0,0,1,1,-1.891656,-1.243337,6
0x303e50180fe5794ba066e227f376b22341aad497,0.0254,0,4,1,3,1,0.75,1.0,1,1,-2.0,0.0,-0.0254,0.0,0.3333,1.0,1.0,0.0,1.0,0.0,1.0,0,1,0,1,0.0,0.0,1
0x5eabae401202b9ed9e5dfbbe2d67860361eb0a9d,0.84,1618,11,4,7,4,0.6364,1.0,4,3,-0.6,1.356466,-0.168,1.626018,0.5714,0.5,0.0019,3.771236,0.0012,1.0,1.0,1,0,0,1,-1.11808,-1.227719,2
0x9e2a68ed6b854e2e55433b5ec8f471c7b274df51,1.809,1615,8,3,5,3,0.625,1.0,4,2,-0.5,0.866025,-0.45225,0.645574,0.6,0.5,0.0025,1.732051,0.0012,0.5,1.0,0,1,0,1,2.0,0.974482,2
0x14d7a3f1767b94b366ba29b4f774588459359f27,0.1,47,4,0,1,0,0.25,0.0,1,0,-1.0,0.0,-0.1,0.0,0.0,0.0,0.0426,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0xc11705a782e1a4c4db0a5b9ee22ce7554dd5e8e1,0.1,119,5,0,1,0,0.2,0.0,1,0,-1.0,0.0,-0.1,0.0,0.0,0.0,0.0168,0.5,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0xe6329d65ebcc5cbccdd719d7b18ac9e220dca145,0.566667,47,11,1,6,1,0.5455,1.0,3,1,-1.25,1.47902,-0.141667,0.335099,0.1667,0.0,0.0851,1.920286,0.0213,0.0,1.0,0,0,1,1,0.752837,1.032474,1
0xa0285193e366a634fd9639d650b2115d77681a37,12.7547,1614,10,2,7,2,0.7,1.0,7,1,-0.714286,0.699854,-1.8221,6.179794,0.2857,0.1429,0.005,0.433013,0.0012,0.0,1.0,0,1,0,1,2.645751,1.138881,2
0x0ec3cd77dbc5b512b5f9e45578813e1dbbcda719,0.0198,1,4,2,2,2,0.5,1.0,1,2,0.0,1.0,-0.0099,0.0205,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1,0,0,1,0.0,-0.0,1
0x0b230b071008bbb145b5bff27db01c9248f486b9,0.0199,1614,341,2,2,2,0.0059,1.0,1,2,0.0,1.0,-0.00995,0.02055,1.0,1.0,0.0019,157.922625,0.0012,0.0,1.0,1,0,0,1,0.0,0.0,1
0xd0e614953de3dd3d4816b195d261769efd880a50,0.0107,1614,4,2,2,2,0.5,1.0,1,2,0.0,1.0,-0.00535,0.01565,1.0,1.0,0.0012,1.0,0.0012,0.0,1.0,1,0,0,1,0.0,0.0,1
0x5c3578f62ccd0b126214daa589ca11c7dc681acf,1.5,216,53,3,9,3,0.1698,1.0,2,2,-3.0,2.0,-0.75,0.25,0.3333,1.0,0.0278,14.158821,0.0046,0.0,1.0,0,1,0,1,0.0,0.0,2
0xed41e841ed150f8fb1febc8c443a113c1cd95a1d,0.1,0,2,0,1,0,0.5,0.0,1,0,-1.0,0.0,-0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0xd57ad441160865b7393be8c8244a69957dc4d53e,0.1301,0,6,1,2,1,0.3333,1.0,1,1,-1.0,0.0,-0.1301,0.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0,0,1,1,0.0,0.0,1
0x21905ebd9e1f9587c7b3685d424679f16cccbb58,4.43,196,371,8,20,8,0.0539,1.0,3,3,-3.0,4.743416,-1.1075,2.984538,0.4,0.6667,0.0306,123.249634,0.0102,3.0,1.0,0,0,1,1,-1.704026,-1.106293,6
0x79280ded572a0a7dfd31dfcc5baef3121ef0fee6,0.01,734,12,7,6,7,0.5,1.0,1,1,1.0,0.0,-0.01,0.0,1.1667,1.0,0.0027,4.0,0.0014,0.0,1.0,0,1,0,1,0.0,0.0,7
0x40b88bbd78cb0441259de7a7d608a39b7388369a,0.015,1912,15,13,9,13,0.6,1.0,4,4,1.0,1.732051,-0.00375,2.216335,1.4444,1.0,0.0031,2.929733,0.0016,4.714045,1.0,0,1,0,1,2.0,-0.149227,10
0x26bad8baf94001cd778731f8fd84b6cb01859748,0.0,588,226,1,1,1,0.0044,1.0,1,1,0.0,1.0,0.0,0.037175,1.0,0.0,0.0068,93.825636,0.0017,0.0,1.0,0,0,1,1,0.0,0.0,1
0x6492904953ed9015d6b37f8063b65c8de105d837,0.022,0,6,6,5,6,0.8333,1.0,2,2,0.5,0.5,-0.011,0.011,1.2,1.0,1.0,0.0,1.0,0.0,1.0,0,1,0,1,0.0,0.0,5
0x85c84c949b1c29c85b777f2873a19450dbb1a057,1.22,0,64,46,61,46,0.9531,1.0,14,10,-1.0,2.0,-0.081333,1.96103,0.7541,0.6429,1.0,0.0,1.0,0.0,1.0,1,0,0,1,-1.950762,0.248938,14
0xfe9c69945687539fabbf531133838d9cce522a76,2.528963,1614,111,67,103,67,0.9279,1.0,58,29,-0.610169,1.248958,-0.042864,2.348923,0.6505,0.4828,0.0229,4.165495,0.0105,6.439497,1.0,1,0,0,1,1.463099,4.239927,7
0xb336a86e2feb1e87a328fcb7dd4d04de3df254d0,0.0,251,271,19,20,19,0.0738,1.0,16,13,-0.0625,0.555512,0.0,45.709563,0.95,0.8125,0.0159,103.579378,0.012,3.858612,1.0,0,1,0,1,-0.028367,-1.400324,4
0xf1c1648f6f0edbcf7d898441b88e489cfaace11d,0.0336,53,5,2,3,2,0.6,1.0,2,1,-0.5,0.5,-0.0168,0.0028,0.6667,0.5,0.0566,0.942809,0.0377,0.0,1.0,0,1,0,1,0.0,-0.0,2
0x143e8bd26d95b230680c25300f93ef56f86eccac,0.0225,1,4,2,2,2,0.5,1.0,1,1,0.0,0.0,-0.0225,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0,1,0,1,0.0,0.0,2
0x99925cc9a57f5e473ff22314cfe0627a0bfcceb4,0.0,0,4,1,1,1,0.25,1.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,1,0,1,0.0,0.0,1
0xc99b3615724b7c4d3e4b348cfc8a25b9e2133828,0.0,1,3,1,1,1,0.3333,1.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.5,1.0,0.0,1.0,0,1,0,1,0.0,0.0,1
0x75aa81161e07483f6ca199fef46c13eb13d190be,0.00012,461,63,58,45,58,0.7143,1.0,9,10,1.3,2.45153,-1.2e-05,0.391829,1.2889,1.0,0.0239,7.046481,0.0239,6.796937,1.0,0,1,0,1,0.842204,1.533776,20
0xda922e473796bc372d4a2cb95395ed17af8b309b,0.1,14,6,2,3,2,0.5,1.0,3,1,-0.333333,0.942809,-0.033333,0.02357,0.6667,0.3333,0.3571,0.4,0.1429,0.0,1.0,0,0,1,1,1.732051,1.732051,2
0x6846b938f9be9f1eeeb9bfd853636c805f8f54d3,0.0,1,4,1,1,1,0.25,1.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0,0,1,1,0.0,0.0,1
0xf77ac34cd0ed42f2b5d8cfcf4fa0f4bb1b80b9d8,0.0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0xc58492b3b14f658adff566c988029308505f81b5,0.005,4,11,9,10,9,0.9091,1.0,10,9,-0.1,0.3,-0.0005,0.934779,0.9,0.9,1.0,1.920286,0.75,2.160247,1.0,0,1,0,1,-3.162278,-2.085841,1
0xd361e374be9e3907fceac60c6ea5cbdce89fc9ae,5.0,852,10,3,2,3,0.2,1.0,2,1,0.5,1.5,-2.5,2.5,1.5,0.5,0.0059,1.095445,0.0023,0.5,1.0,0,1,0,1,0.0,0.0,3
0xe8b55deaced913c5c6890331d2926ea0fcbe59ac,0.046,3,34,23,23,23,0.6765,1.0,4,4,0.0,6.542171,-0.0092,0.074518,1.0,0.75,1.3333,11.842719,0.6667,10.5,1.0,1,0,0,1,2.165754,1.371993,13
0x9758da9b4d001ed2d0df46d25069edf53750767a,0.0,27,111,382,110,382,0.991,1.0,103,41,2.615385,11.226949,0.0,3.327923,3.4727,0.3883,0.4815,17.153674,0.4444,61.463856,1.0,1,0,0,1,5.824046,7.780645,93
0xfeeb8a968f0d7fd58e29fbfc525051f50ee2fedc,0.0,352,106,7,2,7,0.0189,1.0,2,6,0.625,0.992157,0.0,0.651583,3.5,0.0,0.0085,48.554666,0.0057,2.5,0.1667,1,0,0,1,-0.912879,-0.428555,2
0x109c4f2ccc82c4d77bde15f306707320294aea3f,9.0,807,94,407,89,407,0.9468,1.0,53,33,6.0,11.251834,-0.169811,21.627533,4.573,0.6226,0.0149,17.667453,0.0037,133.517373,1.0,0,1,0,1,3.081641,-3.204125,73
0x4865e85c72a27ca6c362da75ba6707c07464b953,0.166941,1903,74,1197,72,1197,0.973,1.0,16,10,70.3125,144.603215,-0.010432,5.301322,16.625,0.625,0.0042,13.35805,0.0037,256.191335,1.0,0,1,0,1,2.944192,2.398496,614
0xdcb13fa157eebf22ddc8c9aa1d6e394810de6fa3,2.545508,857,356,197,130,197,0.3652,1.0,40,37,1.675,11.760926,-0.063638,50.42373,1.5154,0.925,0.0163,57.91461,0.0117,40.748129,1.0,0,1,0,1,6.290548,5.658833,76
0x4fb663c1616bfe80b5b6d5a214efa81d5a121801,1.464461,746,79,535,33,535,0.4177,1.0,28,20,17.310345,15.369256,-0.050498,1.580976,16.2121,0.6786,0.0563,1.576651,0.0322,12.310156,0.95,0,1,0,1,0.389832,0.005751,54
0x1ce7986760ade2bf0f322f5ef39ce0de3bd0c82b,1.63226,1410,67,27,32,27,0.4776,1.0,28,16,-0.178571,0.927884,-0.058295,2.634952,0.8438,0.5714,0.022,3.361036,0.0156,0.516264,1.0,0,1,0,1,1.516355,2.803209,4
0xeb4245c88c660ae4ee23c76954e5490ccd7bbd82,0.0,77,10,4,2,3,0.2,0.75,2,3,0.2,0.979796,0.0,0.008573,1.5,0.0,0.0519,2.598076,0.026,1.0,0.0,0,0,1,1,-0.608581,-1.859953,1
0xd92d62ce8504e5c61aa17d9a9b13c65dbd77c268,0.0,6,16,2,3,2,0.1875,1.0,2,2,-0.333333,0.942809,0.0,0.016103,0.6667,0.5,0.8333,2.4,0.3333,0.0,1.0,0,0,1,1,1.732051,-0.129262,1
0xc352add7ad8cac8baa839d8c88e7e9d7df9a219b,0.0542,8,144,143,143,143,0.9931,1.0,8,8,0.0,33.582403,-0.006022,0.043694,1.0,0.875,1.0,8.803408,1.0,8.752678,1.0,1,0,0,1,2.271666,0.339633,89
0x3f4dd010fbbc9a9b6d95f1f53837d7e9f3befac8,0.11,2,11,0,3,0,0.2727,0.0,3,0,-1.0,0.0,-0.036667,0.009428,0.0,0.0,1.5,3.771236,0.0,0.0,0.0,0,0,1,1,0.0,-1.732051,0
0xf9533353c20495527e0499ac71e1507b418b9314,0.0,1,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0x879716da78A75a44bdfa8F038ce875f99586940a,0.0,2,31,11,7,11,0.2258,1.0,7,11,0.222222,0.974996,-0.0,10.996343,1.5714,0.0,1.5,3.771236,0.5,0.0,0.0909,1,0,0,1,-0.498374,-0.163466,1
0x6203188c0dd1a4607614dbc8af409e91ed46def0,0.0,17,213,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0588,8.789198,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0x4e1833a4a67ed1c8cb0ffc541ab7291c02d2fd06,0.0,66,6,1,1,1,0.1667,1.0,1,1,0.0,1.0,0.0,0.03,1.0,0.0,0.0758,0.4,0.0152,0.0,1.0,0,0,1,1,0.0,0.0,1
0xc27590378690620a44b1382e7cf31db5a1f9b99e,0.0099,0,4,3,2,3,0.5,1.0,1,2,0.5,1.5,-0.00495,0.00506,1.5,1.0,1.0,0.0,1.0,0.0,0.5,0,1,0,1,0.0,-0.0,2
0x80c1a36dcbdca742f59f09fda16c43e6ad877c2b,0.002,5,3,0,1,0,0.3333,0.0,1,0,-1.0,0.0,-0.002,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0x53344c813fbc35890a7304187dc920358b5acf4a,0.0,6,12,1,5,1,0.4167,1.0,4,1,-0.8,0.979796,0.0,0.051657,0.2,0.0,0.6667,1.581139,0.1667,0.0,1.0,0,0,1,1,1.293234,1.504573,1
0xbef44157a4afbfcce76db29353b6c103a03ed803,0.0,1,6,1,1,1,0.1667,1.0,1,1,0.0,1.0,0.0,0.01,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1,0,0,1,0.0,0.0,1
0x2c8eab1b7c57a6f9f81f761b26b71f99b25ff59c,0.0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0xbd1e1ea13de6f320e89f33a7076b29d1a00506d8,0.0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0xfc4f1acaaed191715cd50b9bc5311f7ad076424e,0.0,0,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0xec34d45fde0836d50ac8438f8442002b588435c0,0.0,1,3,1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0x75f97d98eb49989f9af40c49a7a1eb32767214f5,0.0,121,4,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248,0.471405,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0xfc3c1c0550188c649f70e78787c8cd9ff9d3b8d4,0.0,168,14,13,13,13,0.9286,1.0,3,1,0.0,8.544004,0.0,0.034473,1.0,0.0,0.0238,3.774917,0.0238,3.344772,0.0,0,0,1,1,0.599833,0.487366,13
0x21aec0a028d7adec228595b24439c7eb969edd5f,0.0,19,13,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3158,0.897527,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
0xed59cf07c469f071fa1eb268f3b62d744ae572c0,0.0,472,65,73,46,73,0.7077,1.0,8,44,0.574468,4.470921,0.0,0.065817,1.587,0.625,0.0254,4.662945,0.0106,25.726251,0.1591,0,1,0,1,-4.855705,1.018971,6
0x934e65cead3c1c2824ed75d54768d53fa44e4e17,0.0099,0,5,3,2,3,0.4,1.0,1,2,0.5,0.5,-0.00495,0.00505,1.5,1.0,1.0,0.0,1.0,0.0,0.5,0,1,0,1,0.0,0.0,2
0xE86C98C75450075d096580f843FCd67a858fFd5f,0.0,47,24,4,19,4,0.7917,1.0,15,3,-1.0,0.632456,0.0,1.972501,0.2105,0.2,0.1915,1.414214,0.0213,0.0,1.0,0,1,0,1,0.0,3.207092,2
0x582e3d8dcd41f586fbcc6559f16476d20b2a3b95,0.00566,51,4778,396,4767,396,0.9977,1.0,3569,2,-1.224027,4.786883,-2e-06,371.268448,0.0831,0.0,0.8431,130.218994,0.2157,41.796042,0.0,0,0,1,1,40.36815,55.249158,198
0x43f208d94a82cc2749a140b5e82636f31ce0390d,0.0,59,241,230,86,230,0.3568,1.0,13,13,9.6,39.445828,5e-06,0.194659,2.6744,0.8462,0.2712,21.291045,0.2542,21.180704,0.9231,0,1,0,1,3.855345,2.102182,157
0xdd97853ba34af302f3d6a6415a750ae38e26d1fc,0.0,59,178,169,61,169,0.3427,1.0,12,14,7.714286,27.571799,3e-06,0.145446,2.7705,1.0,0.2712,16.01513,0.2542,16.159483,0.9286,0,1,0,1,3.724901,1.564903,107
0xF062783C821E2f5a1d3768a20D2C281d134E0C92,0.0,71,10,6,6,6,0.6,1.0,4,1,0.0,3.03315,0.0,0.725576,1.0,0.0,0.0563,1.658312,0.0563,0.866025,0.0,0,0,1,1,2.115472,0.697311,6
0xfc5de599c9fe4e5cf0744aef3139ae53aa30a566,0.0,24,598,588,588,588,0.9833,1.0,481,1,0.0,26.817193,0.0,328.39859,1.0,0.0,0.7083,35.724823,0.6667,35.863456,0.0,0,0,1,1,21.937938,14.899198,588
0x2e5e995bdaa495abaf2af499d682b0277d4dd66b,0.0,0,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0,0.0,0
